,,,,8688,13880
,,,,8694,14346
,,,,8700,17340
,,,,8704,9710
,,,,8706,8718
,,,,8708,8764
,,,,8712,17223
,,,,8718,8730
,,,,8720,11740
,,,,8724,11660
,,,,8730,14202
,,,,8736,19488
,,,,8740,11420
,,,,8742,9690
,,,,8748,14212
,,,,8750,9994
,,,,8754,8766
,,,,8760,17880
,,,,8764,8820
,,,,8766,10266
,,,,8772,13404
,,,,8778,14262
,,,,8780,9700
,,,,8784,16202
,,,,8790,12378
,,,,8792,10168
,,,,8796,11756
,,,,8800,14636
,,,,8802,10878
,,,,8808,13272
,,,,8814,10338
,,,,8816,9784
,,,,8820,22302
,,,,8826,8838
,,,,8832,15648
,,,,8838,10350
,,,,8840,13840
,,,,8844,14004
,,,,8848,10992
,,,,8850,13470
,,,,8856,16344
,,,,8860,9788
,,,,8862,11490
,,,,8868,11852
,,,,8874,12186
,,,,8876,8932
,,,,8880,19392
,,,,8886,8898
,,,,8888,9472
,,,,8890,9542
,,,,8892,16588
,,,,8898,8910
,,,,8900,10630
,,,,8904,17016
,,,,8910,17226
,,,,8916,11916
,,,,8920,11240
,,,,8922,8934
,,,,8925,8931
,,,,8928,17280
,,,,8932,11228
,,,,8934,8946
,,,,8940,16260
,,,,8944,10152
,,,,8946,13518
,,,,8952,13488
,,,,8958,8970
,,,,8960,15568
,,,,8964,14556
,,,,8968,9032
,,,,8970,15222
,,,,8976,17808
,,,,8980,9920
,,,,8982,10518
,,,,8988,15204
,,,,8994,9006
,,,,9000,21420
,,,,9006,10194
,,,,9012,12044
,,,,9016,11504
,,,,9018,11142
,,,,9020,12148
,,,,9024,15360
,,,,9030,16314
,,,,9036,13896
,,,,9040,12164
,,,,9042,10830
,,,,9044,11116
,,,,9048,16152
,,,,9054,10602
,,,,9060,16476
,,,,9064,9656
,,,,9066,9078
,,,,9072,20936
,,,,9078,10362
,,,,9080,11440
,,,,9084,12140
,,,,9088,9272
,,,,9090,14778
,,,,9096,13704
,,,,9100,15204
,,,,9102,10050
,,,,9108,17100
,,,,9112,9248
,,,,9114,12774
,,,,9120,21120
,,,,9126,12834
,,,,9128,10552
,,,,9132,12204
,,,,9135,9585
,,,,9138,9150
,,,,9140,10096
,,,,9144,15816
,,,,9150,13914
,,,,9152,12184
,,,,9156,15484
,,,,9160,11540
,,,,9162,10728
,,,,9168,14640
,,,,9170,9838
,,,,9174,10986
,,,,9180,21060
,,,,9184,11984
,,,,9186,9198
,,,,9192,13848
,,,,9196,9424
,,,,9198,13890
,,,,9200,13864
,,,,9204,14316
,,,,9210,12966
,,,,9212,9940
,,,,9216,17395
,,,,9220,10184
,,,,9222,10218
,,,,9228,12332
,,,,9234,12606
,,,,9240,25320
,,,,9246,10338
,,,,9248,10093
,,,,9252,14226
,,,,9256,9644
,,,,9258,9270
,,,,9260,10228
,,,,9264,14792
,,,,9268,9324
,,,,9270,15066
,,,,9272,9328
,,,,9276,12396
,,,,9280,13580
,,,,9282,14910
,,,,9288,17112
,,,,9294,9306
,,,,9296,11536
,,,,9300,18476
,,,,9306,13158
,,,,9310,11210
,,,,9312,15384
,,,,9318,9330
,,,,9320,11740
,,,,9324,18340
,,,,9328,10760
,,,,9330,13134
,,,,9336,14064
,,,,9340,10316
,,,,9342,11538
,,,,9344,9526
,,,,9348,14172
,,,,9350,10738
,,,,9352,10808
,,,,9354,9366
,,,,9360,24492
,,,,9366,12138
,,,,9372,14820
,,,,9378,10980
,,,,9380,13468
,,,,9384,16536
,,,,9390,13218
,,,,9396,16014
,,,,9400,12920
,,,,9402,9414
,,,,9408,19548
,,,,9414,11022
,,,,9416,10024
,,,,9420,17124
,,,,9424,10416
,,,,9426,9438
,,,,9432,16308
,,,,9436,9492
,,,,9438,12906
,,,,9440,13240
,,,,9444,12620
,,,,9450,20310
,,,,9456,15096
,,,,9460,12716
,,,,9462,10698
,,,,9464,12496
,,,,9468,14556
,,,,9472,9946
,,,,9474,9486
,,,,9480,19320
,,,,9486,12978
,,,,9492,16044
,,,,9498,9510
,,,,9500,12340
,,,,9504,20736
,,,,9510,13386
,,,,9516,14788
,,,,9520,17264
,,,,9522,12045
,,,,9528,14352
,,,,9534,12354
,,,,9540,19944
,,,,9546,10518
,,,,9548,11956
,,,,9552,15248
,,,,9555,9597
,,,,9558,12222
,,,,9560,12040
,,,,9564,12780
,,,,9568,11600
,,,,9570,16350
,,,,9576,21624
,,,,9580,10580
,,,,9582,9594
,,,,9588,14604
,,,,9590,10282
,,,,9592,10208
,,,,9594,13338
,,,,9600,22020
,,,,9604,10003
,,,,9606,9618
,,,,9612,15588
,,,,9618,12462
,,,,9620,12724
,,,,9624,14496
,,,,9630,15642
,,,,9632,12544
,,,,9636,15228
,,,,9640,12140
,,,,9642,9654
,,,,9648,17756
,,,,9654,9666
,,,,9656,9784
,,,,9660,22596
,,,,9666,11934
,,,,9672,17208
,,,,9678,9690
,,,,9680,15058
,,,,9684,14886
,,,,9688,11192
,,,,9690,16230
,,,,9696,16008
,,,,9700,11566
,,,,9702,16974
,,,,9708,12972
,,,,9714,9726
,,,,9716,9772
,,,,9720,23040
,,,,9724,11444
,,,,9726,9738
,,,,9728,10732
,,,,9730,10430
,,,,9732,13004
,,,,9738,11400
,,,,9740,10756
,,,,9744,20016
,,,,9750,16458
,,,,9756,14996
,,,,9760,13676
,,,,9762,9774
,,,,9765,10203
,,,,9768,17592
,,,,9772,9828
,,,,9774,12066
,,,,9776,11056
,,,,9780,17772
,,,,9786,12678
,,,,9792,19926
,,,,9798,10938
,,,,9800,16705
,,,,9804,14836
,,,,9810,15930
,,,,9816,14784
,,,,9820,10844
,,,,9822,9834
,,,,9828,21532
,,,,9834,11766
,,,,9840,21408
,,,,9846,11526
,,,,9852,13164
,,,,9856,14624
,,,,9858,10878
,,,,9860,12820
,,,,9864,17046
,,,,9870,17778
,,,,9876,13196
,,,,9880,15320
,,,,9882,12624
,,,,9884,9940
,,,,9888,16320
,,,,9894,11274
,,,,9900,23952
,,,,9906,11598
,,,,9912,18888
,,,,9918,13482
,,,,9920,14464
,,,,9924,13260
,,,,9928,10052
,,,,9930,13974
,,,,9936,19824
,,,,9940,14252
,,,,9942,9954
,,,,9944,10576
,,,,9948,13292
,,,,9954,15006
,,,,9960,20280
,,,,9966,11922
,,,,9968,12352
,,,,9972,15326
,,,,9978,9990
,,,,9980,11020
,,,,9984,18632
,,,,9990,17370
,,,,9996,18732
,,,,10000,14211
,,,,10002,10014
,,,,10008,17292
,,,,10010,14182
,,,,10014,10026
,,,,10020,18204
,,,,10024,11576
,,,,10026,11736
,,,,10032,19728
,,,,10038,13002
,,,,10040,12640
,,,,10044,17060
,,,,10050,15246
,,,,10052,10108
,,,,10056,15144
,,,,10060,11108
,,,,10062,13962
,,,,10064,11140
,,,,10068,13452
,,,,10074,11238
,,,,10080,29232
,,,,10086,10590
,,,,10088,10492
,,,,10092,14296
,,,,10098,15822
,,,,10100,12034
,,,,10104,15216
,,,,10108,11228
,,,,10110,14226
,,,,10112,10288
,,,,10116,15546
,,,,10120,15800
,,,,10122,13110
,,,,10128,16160
,,,,10134,11862
,,,,10136,11704
,,,,10140,20604
,,,,10146,11454
,,,,10150,12170
,,,,10152,18648
,,,,10158,10170
,,,,10160,13648
,,,,10164,19628
,,,,10170,16506
,,,,10176,17256
,,,,10180,11240
,,,,10182,10194
,,,,10184,10216
,,,,10188,15656
,,,,10192,14546
,,,,10194,10206
,,,,10200,23280
,,,,10206,16026
,,,,10208,12472
,,,,10212,15324
,,,,10218,11958
,,,,10220,14644
,,,,10224,18792
,,,,10230,17418
,,,,10236,13676
,,,,10240,14330
,,,,10242,11988
,,,,10248,19512
,,,,10254,10266
,,,,10260,23340
,,,,10266,11334
,,,,10272,16944
,,,,10276,10332
,,,,10278,12030
,,,,10280,12940
,,,,10284,13740
,,,,10290,18510
,,,,10296,22464
,,,,10300,12268
,,,,10302,11730
,,,,10304,14080
,,,,10308,13772
,,,,10314,12726
,,,,10320,22416
,,,,10326,10338
,,,,10332,20244
,,,,10336,12344
,,,,10338,10350
,,,,10340,13852
,,,,10344,15576
,,,,10350,18666
,,,,10356,13836
,,,,10360,17000
,,,,10362,12390
,,,,10368,20487
,,,,10374,16506
,,,,10380,18852
,,,,10384,11936
,,,,10386,12156
,,,,10388,11158
,,,,10392,15648
,,,,10395,12645
,,,,10398,10410
,,,,10400,16942
,,,,10404,17533
,,,,10410,14646
,,,,10416,21328
,,,,10420,11504
,,,,10422,12858
,,,,10428,16452
,,,,10430,11170
,,,,10434,11454
,,,,10440,24660
,,,,10444,10500
,,,,10446,10458
,,,,10450,11870
,,,,10452,16204
,,,,10458,15750
,,,,10460,11548
,,,,10464,17256
,,,,10470,14730
,,,,10472,15448
,,,,10476,16964
,,,,10480,14072
,,,,10482,10494
,,,,10488,18312
,,,,10494,14778
,,,,10496,10966
,,,,10500,24444
,,,,10504,10916
,,,,10506,11958
,,,,10512,19310
,,,,10518,10530
,,,,10520,13240
,,,,10524,14060
,,,,10528,13664
,,,,10530,19962
,,,,10536,15864
,,,,10540,13652
,,,,10542,13650
,,,,10548,16206
,,,,10554,10566
,,,,10556,12964
,,,,10560,26016
,,,,10566,12366
,,,,10570,11318
,,,,10572,14124
,,,,10578,11598
,,,,10580,12646
,,,,10584,23616
,,,,10590,14898
,,,,10596,14156
,,,,10600,14510
,,,,10602,14358
,,,,10608,20640
,,,,10612,10668
,,,,10614,11706
,,,,10620,22140
,,,,10624,10796
,,,,10626,17022
,,,,10632,16008
,,,,10638,13122
,,,,10640,19120
,,,,10644,14220
,,,,10648,11312
,,,,10650,16134
,,,,10656,20466
,,,,10660,14036
,,,,10662,10674
,,,,10668,18004
,,,,10672,11648
,,,,10674,12492
,,,,10680,21720
,,,,10686,12498
,,,,10692,19884
,,,,10696,12344
,,,,10698,10710
,,,,10700,12736
,,,,10704,17072
,,,,10710,22986
,,,,10712,11128
,,,,10716,16164
,,,,10720,14984
,,,,10722,10734
,,,,10724,10780
,,,,10728,18522
,,,,10734,10746
,,,,10736,12328
,,,,10740,19500
,,,,10744,10856
,,,,10746,13254
,,,,10752,21984
,,,,10758,12858
,,,,10760,13540
,,,,10764,19812
,,,,10770,15150
,,,,10776,16224
,,,,10780,17948
,,,,10782,12618
,,,,10788,16092
,,,,10792,10808
,,,,10794,13974
,,,,10800,27640
,,,,10806,10818
,,,,10808,12472
,,,,10812,16404
,,,,10816,12425
,,,,10818,12660
,,,,10820,11944
,,,,10824,19416
,,,,10830,16602
,,,,10836,21196
,,,,10840,13640
,,,,10842,12678
,,,,10848,17880
,,,,10850,12958
,,,,10854,13830
,,,,10860,19716
,,,,10864,13440
,,,,10866,10878
,,,,10868,12652
,,,,10872,18768
,,,,10878,15114
,,,,10880,16660
,,,,10884,14540
,,,,10890,20232
,,,,10892,10948
,,,,10896,17376
,,,,10900,12970
,,,,10902,12138
,,,,10908,17652
,,,,10912,13280
,,,,10914,12414
,,,,10920,29400
,,,,10926,12786
,,,,10932,14604
,,,,10938,10950
,,,,10940,12076
,,,,10944,22076
,,,,10948,13244
,,,,10950,16578
,,,,10956,17268
,,,,10960,14708
,,,,10962,17838
,,,,10968,16512
,,,,10974,12066
,,,,10976,14224
,,,,10980,22872
,,,,10986,10998
,,,,10990,11762
,,,,10992,17528
,,,,10998,15210
,,,,11000,17080
,,,,11004,18564
,,,,11008,11476
,,,,11010,15486
,,,,11016,21654
,,,,11020,14180
,,,,11022,13170
,,,,11024,12412
,,,,11025,11946
,,,,11028,14732
,,,,11032,12728
,,,,11034,12912
,,,,11040,25248
,,,,11046,14298
,,,,11050,12386
,,,,11052,16976
,,,,11058,12462
,,,,11060,15820
,,,,11064,16656
,,,,11070,19170
,,,,11076,17148
,,,,11080,13940
,,,,11082,11094
,,,,11088,27600
,,,,11094,11622
,,,,11096,11104
,,,,11100,21884
,,,,11106,12996
,,,,11112,16728
,,,,11116,11172
,,,,11118,12642
,,,,11120,14920
,,,,11124,17996
,,,,11128,11552
,,,,11130,19974
,,,,11132,11212
,,,,11136,19464
,,,,11140,12296
,,,,11142,13038
,,,,11144,12856
,,,,11148,14892
,,,,11152,12284
,,,,11154,15198
,,,,11160,26280
,,,,11166,11178
,,,,11172,20748
,,,,11176,11864
,,,,11178,15030
,,,,11180,14692
,,,,11184,17832
,,,,11190,15738
,,,,11196,17196
,,,,11200,20296
,,,,11202,11214
,,,,11208,16872
,,,,11214,16866
,,,,11220,25068
,,,,11226,11238
,,,,11228,11284
,,,,11232,24048
,,,,11238,11250
,,,,11240,14140
,,,,11244,15020
,,,,11248,12312
,,,,11250,19209
,,,,11256,21384
,,,,11260,12428
,,,,11262,11274
,,,,11264,13300
,,,,11268,17306
,,,,11270,13354
,,,,11274,11286
,,,,11280,24432
,,,,11284,13804
,,,,11286,17514
,,,,11288,11392
,,,,11292,15084
,,,,11298,14622
,,,,11300,13438
,,,,11304,19506
,,,,11310,18930
,,,,11312,13984
,,,,11316,16908
,,,,11320,14240
,,,,11322,15354
,,,,11328,19152
,,,,11334,11346
,,,,11336,11764
,,,,11340,29316
,,,,11346,12462
,,,,11352,20328
,,,,11358,13290
,,,,11360,15856
,,,,11364,15180
,,,,11368,14282
,,,,11370,15990
,,,,11376,20864
,,,,11380,12560
,,,,11382,14730
,,,,11388,17620
,,,,11392,11558
,,,,11394,14046
,,,,11396,14140
,,,,11400,25800
,,,,11406,11418
,,,,11408,12400
,,,,11410,12206
,,,,11412,17526
,,,,11418,13638
,,,,11420,12604
,,,,11424,24864
,,,,11430,18522
,,,,11436,15276
,,,,11440,19808
,,,,11442,11454
,,,,11448,20952
,,,,11452,11508
,,,,11454,12738
,,,,11460,20796
,,,,11466,19656
,,,,11472,18288
,,,,11478,11490
,,,,11480,18760
,,,,11484,21276
,,,,11490,16158
,,,,11492,11566
,,,,11496,17304
,,,,11500,14708
,,,,11502,14634
,,,,11508,19404
,,,,11514,12966
,,,,11520,28338
,,,,11526,13098
,,,,11528,12232
,,,,11532,16272
,,,,11536,14256
,,,,11538,13500
,,,,11540,12736
,,,,11544,20376
,,,,11550,24162
,,,,11552,12451
,,,,11556,18684
,,,,11560,16070
,,,,11562,12630
,,,,11564,12376
,,,,11568,18440
,,,,11574,13542
,,,,11580,21012
,,,,11586,11598
,,,,11592,25848
,,,,11598,11610
,,,,11600,17230
,,,,11604,15500
,,,,11610,20070
,,,,11616,21900
,,,,11620,16604
,,,,11622,13578
,,,,11628,21132
,,,,11634,15054
,,,,11640,23640
,,,,11646,13626
,,,,11648,16912
,,,,11652,15564
,,,,11655,12057
,,,,11658,12822
,,,,11660,15556
,,,,11664,22219
,,,,11670,16410
,,,,11676,19684
,,,,11680,16292
,,,,11682,16398
,,,,11688,17592
,,,,11690,12502
,,,,11694,11706
,,,,11696,12856
,,,,11700,27794
,,,,11704,17096
,,,,11706,11718
,,,,11712,19784
,,,,11718,19002
,,,,11720,14740
,,,,11724,15660
,,,,11730,19374
,,,,11732,11788
,,,,11736,20244
,,,,11740,12956
,,,,11742,13218
,,,,11748,18492
,,,,11752,12188
,,,,11754,13752
,,,,11760,30648
,,,,11766,12858
,,,,11772,19028
,,,,11776,12776
,,,,11778,13758
,,,,11780,15100
,,,,11784,17736
,,,,11788,11844
,,,,11790,19098
,,,,11792,13504
,,,,11796,15756
,,,,11800,16100
,,,,11802,15270
,,,,11808,22590
,,,,11814,14106
,,,,11816,13624
,,,,11820,21444
,,,,11826,15036
,,,,11830,14522
,,,,11832,20568
,,,,11838,11850
,,,,11840,17116
,,,,11844,23100
,,,,11850,17910
,,,,11856,22864
,,,,11860,13088
,,,,11862,13878
,,,,11868,17700
,,,,11872,15344
,,,,11874,11886
,,,,11880,31320
,,,,11886,15378
,,,,11892,15884
,,,,11898,13920
,,,,11900,19348
,,,,11904,20736
,,,,11910,16746
,,,,11916,18296
,,,,11920,15980
,,,,11922,11934
,,,,11928,22632
,,,,11934,18306
,,,,11940,21660
,,,,11946,14262
,,,,11952,21900
,,,,11956,12782
,,,,11958,11970
,,,,11960,18280
,,,,11964,15980
,,,,11968,15464
,,,,11970,25470
,,,,11976,18024
,,,,11980,13220
,,,,11982,11994
,,,,11984,14800
,,,,11988,20198
,,,,11994,12006
,,,,12000,27312
,,,,12006,16074
,,,,12012,25620
,,,,12018,12030
,,,,12020,13264
,,,,12024,20736
,,,,12030,16914
,,,,12032,12496
,,,,12036,18204
,,,,12040,19640
,,,,12042,14838
,,,,12048,19200
,,,,12054,16674
,,,,12056,12784
,,,,12060,25068
,,,,12064,14396
,,,,12066,12078
,,,,12068,12124
,,,,12072,18168
,,,,12078,16938
,,,,12080,16192
,,,,12084,18156
,,,,12090,20166
,,,,12096,28544
,,,,12100,16761
,,,,12102,12114
,,,,12104,12196
,,,,12108,16172
,,,,12110,12946
,,,,12114,14172
,,,,12120,24600
,,,,12124,12180
,,,,12126,13218
,,,,12132,18626
,,,,12138,17334
,,,,12140,13396
,,,,12144,23568
,,,,12150,21702
,,,,12152,15208
,,,,12156,16236
,,,,12160,18440
,,,,12162,12174
,,,,12168,23517
,,,,12174,12186
,,,,12180,28140
,,,,12186,14256
,,,,12192,20064
,,,,12198,13722
,,,,12200,16630
,,,,12204,19716
,,,,12208,15072
,,,,12210,20622
,,,,12216,18384
,,,,12220,16004
,,,,12222,18354
,,,,12228,16332
,,,,12232,12968
,,,,12234,12246
,,,,12236,14644
,,,,12240,31284
,,,,12246,14298
,,,,12250,14426
,,,,12252,16364
,,,,12258,15102
,,,,12260,13528
,,,,12264,23256
,,,,12270,17250
,,,,12272,13768
,,,,12276,22668
,,,,12280,15440
,,,,12282,13638
,,,,12285,14595
,,,,12288,20476
,,,,12292,12348
,,,,12294,14382
,,,,12300,24156
,,,,12306,15918
,,,,12312,23988
,,,,12318,12330
,,,,12320,23968
,,,,12324,19036
,,,,12330,19962
,,,,12336,19656
,,,,12340,13616
,,,,12342,16386
,,,,12348,24052
,,,,12350,13690
,,,,12354,13566
,,,,12360,25080
,,,,12366,15234
,,,,12372,16524
,,,,12376,17864
,,,,12378,12390
,,,,12380,13660
,,,,12384,23652
,,,,12390,22170
,,,,12396,16556
,,,,12400,18352
,,,,12402,17082
,,,,12404,12460
,,,,12408,22152
,,,,12414,12426
,,,,12416,12574
,,,,12420,27900
,,,,12426,13974
,,,,12432,25264
,,,,12438,14550
,,,,12440,15640
,,,,12444,18804
,,,,12450,18798
,,,,12456,21474
,,,,12460,17780
,,,,12462,13650
,,,,12464,13576
,,,,12468,16652
,,,,12474,22374
,,,,12480,30192
,,,,12486,12498
,,,,12488,14392
,,,,12492,19176
,,,,12496,14288
,,,,12498,12510
,,,,12500,14842
,,,,12504,18816
,,,,12510,20250
,,,,12512,14704
,,,,12516,21084
,,,,12520,15740
,,,,12522,12534
,,,,12528,24672
,,,,12530,13390
,,,,12534,12546
,,,,12540,27780
,,,,12544,16583
,,,,12546,16938
,,,,12552,18888
,,,,12558,19698
,,,,12560,16828
,,,,12564,19286
,,,,12570,17670
,,,,12572,12628
,,,,12576,20688
,,,,12580,16148
,,,,12582,15498
,,,,12584,15346
,,,,12588,16812
,,,,12594,12606
,,,,12600,35760
,,,,12606,15042
,,,,12612,16844
,,,,12618,14760
,,,,12620,13924
,,,,12624,20112
,,,,12628,15596
,,,,12630,17754
,,,,12636,23036
,,,,12640,17600
,,,,12642,17454
,,,,12648,21912
,,,,12650,14134
,,,,12654,16986
,,,,12656,15616
,,,,12660,22956
,,,,12666,12678
,,,,12670,13538
,,,,12672,27108
,,,,12678,12690
,,,,12680,15940
,,,,12684,21364
,,,,12688,14220
,,,,12690,21870
,,,,12696,20484
,,,,12700,15076
,,,,12702,13938
,,,,12705,12831
,,,,12708,19506
,,,,12712,14648
,,,,12714,14838
,,,,12716,13072
,,,,12720,27456
,,,,12726,19098
,,,,12732,17004
,,,,12738,15198
,,,,12740,20776
,,,,12744,23256
,,,,12750,20946
,,,,12756,17036
,,,,12760,19640
,,,,12762,14928
,,,,12768,27552
,,,,12774,12786
,,,,12780,26532
,,,,12784,14000
,,,,12786,12798
,,,,12792,22488
,,,,12796,12852
,,,,12798,16242
,,,,12800,18913
,,,,12804,20124
,,,,12810,22902
,,,,12816,23454
,,,,12820,14144
,,,,12822,12834
,,,,12824,14776
,,,,12828,17132
,,,,12834,17118
,,,,12840,26040
,,,,12846,12858
,,,,12848,14680
,,,,12852,27468
,,,,12858,12870
,,,,12860,14188
,,,,12864,21680
,,,,12870,26442
,,,,12876,19044
,,,,12880,22832
,,,,12882,14478
,,,,12888,22212
,,,,12894,16674
,,,,12896,15328
,,,,12900,25292
,,,,12906,15894
,,,,12908,12964
,,,,12912,20568
,,,,12915,13293
,,,,12918,12930
,,,,12920,19480
,,,,12924,19836
,,,,12928,13082
,,,,12930,18174
,,,,12936,28104
,,,,12940,14276
,,,,12942,15138
,,,,12948,19980
,,,,12950,15322
,,,,12954,14694
,,,,12960,32778
,,,,12964,13020
,,,,12966,12978
,,,,12972,19284
,,,,12978,19470
,,,,12980,17260
,,,,12984,19536
,,,,12990,18258
,,,,12992,17488
,,,,12996,21675
,,,,13000,19760
,,,,13002,15510
,,,,13008,20720
,,,,13014,16026
,,,,13020,29988
,,,,13024,15704
,,,,13026,15198
,,,,13032,22458
,,,,13038,14178
,,,,13040,17464
,,,,13044,17420
,,,,13048,15032
,,,,13050,23220
,,,,13056,23736
,,,,13060,14408
,,,,13062,16890
,,,,13068,24172
,,,,13072,14208
,,,,13074,13086
,,,,13076,13132
,,,,13080,26520
,,,,13086,15306
,,,,13090,18014
,,,,13092,17484
,,,,13098,14262
,,,,13100,15544
,,,,13104,32032
,,,,13110,21450
,,,,13112,13888
,,,,13116,17516
,,,,13120,18884
,,,,13122,16401
,,,,13128,19752
,,,,13132,14000
,,,,13134,15666
,,,,13140,27264
,,,,13146,16998
,,,,13152,21624
,,,,13156,15068
,,,,13158,17730
,,,,13160,21400
,,,,13164,17580
,,,,13170,18510
,,,,13176,24024
,,,,13180,14540
,,,,13182,15378
,,,,13184,13336
,,,,13188,22204
,,,,13192,13268
,,,,13194,15432
,,,,13200,32928
,,,,13206,14442
,,,,13208,13672
,,,,13212,20276
,,,,13216,17024
,,,,13218,13230
,,,,13220,14584
,,,,13224,22776
,,,,13230,27810
,,,,13236,17676
,,,,13240,16640
,,,,13242,13254
,,,,13244,16324
,,,,13248,26376
,,,,13254,13830
,,,,13260,29076
,,,,13266,18558
,,,,13272,25128
,,,,13278,13290
,,,,13280,18472
,,,,13284,22290
,,,,13288,14072
,,,,13290,18678
,,,,13296,21176
,,,,13300,21420
,,,,13302,15558
,,,,13308,17772
,,,,13312,15346
,,,,13314,17214
,,,,13320,31140
,,,,13326,13338
,,,,13328,18478
,,,,13332,20940
,,,,13338,20262
,,,,13340,16900
,,,,13344,21936
,,,,13350,20130
,,,,13356,25956
,,,,13360,17888
,,,,13362,15150
,,,,13368,20112
,,,,13370,14278
,,,,13374,15642
,,,,13376,17104
,,,,13380,24252
,,,,13384,15416
,,,,13386,14838
,,,,13392,26288
,,,,13398,21162
,,,,13400,18220
,,,,13404,17900
,,,,13410,21690
,,,,13412,13468
,,,,13416,23544
,,,,13420,17828
,,,,13422,13434
,,,,13428,20606
,,,,13434,13446
,,,,13440,35520
,,,,13446,17046
,,,,13452,20148
,,,,13456,13545
,,,,13458,13470
,,,,13460,14848
,,,,13464,28656
,,,,13468,16324
,,,,13470,18930
,,,,13476,17996
,,,,13480,16940
,,,,13482,20214
,,,,13488,21480
,,,,13494,15738
,,,,13496,15544
,,,,13500,30180
,,,,13506,13518
,,,,13510,14426
,,,,13512,20328
,,,,13518,15810
,,,,13520,20518
,,,,13524,24780
,,,,13530,22758
,,,,13536,25776
,,,,13540,14936
,,,,13542,14730
,,,,13545,13911
,,,,13548,18092
,,,,13552,19432
,,,,13554,16686
,,,,13560,27480
,,,,13566,20994
,,,,13568,14026
,,,,13572,24648
,,,,13578,14838
,,,,13580,19348
,,,,13584,21632
,,,,13590,21978
,,,,13596,21348
,,,,13600,21554
,,,,13602,13614
,,,,13608,30072
,,,,13614,13626
,,,,13616,14656
,,,,13620,24684
,,,,13624,14096
,,,,13626,15936
,,,,13632,22944
,,,,13636,13692
,,,,13638,13650
,,,,13640,20920
,,,,13644,20936
,,,,13650,28014
,,,,13656,20544
,,,,13660,15068
,,,,13662,20898
,,,,13664,17584
,,,,13668,20604
,,,,13674,14838
,,,,13680,34680
,,,,13686,13698
,,,,13692,23044
,,,,13696,13844
,,,,13698,16020
,,,,13700,16246
,,,,13704,20616
,,,,13710,19266
,,,,13716,22124
,,,,13720,22280
,,,,13722,13734
,,,,13728,28608
,,,,13734,20586
,,,,13736,13804
,,,,13740,24900
,,,,13746,15054
,,,,13748,13804
,,,,13750,14366
,,,,13752,23688
,,,,13758,13770
,,,,13760,19768
,,,,13764,20284
,,,,13770,25434
,,,,13776,27888
,,,,13780,17972
,,,,13782,13794
,,,,13788,21156
,,,,13790,14722
,,,,13794,18126
,,,,13800,30840
,,,,13804,16436
,,,,13806,18954
,,,,13812,18444
,,,,13816,14624
,,,,13818,19014
,,,,13820,15244
,,,,13824,27096
,,,,13830,19434
,,,,13832,19768
,,,,13836,18476
,,,,13840,18524
,,,,13842,16188
,,,,13848,20832
,,,,13854,13866
,,,,13860,38556
,,,,13866,13878
,,,,13872,24196
,,,,13878,17082
,,,,13880,17440
,,,,13884,21396
,,,,13888,18624
,,,,13890,19518
,,,,13896,23934
,,,,13900,16480
,,,,13902,17970
,,,,13904,15856
,,,,13908,20812
,,,,13914,16272
,,,,13916,14812
,,,,13920,31440
,,,,13926,16602
,,,,13930,14870
,,,,13932,23336
,,,,13936,15576
,,,,13938,15438
,,,,13940,17812
,,,,13944,26376
,,,,13950,24738
,,,,13952,14098
,,,,13956,18636
,,,,13960,17540
,,,,13962,16278
,,,,13968,25526
,,,,13972,14028
,,,,13974,15834
,,,,13980,25332
,,,,13984,16256
,,,,13986,22494
,,,,13992,24888
,,,,13998,14010
,,,,14000,24688
,,,,14004,21486
,,,,14008,14072
,,,,14010,19686
,,,,14014,14714
,,,,14016,23576
,,,,14020,15464
,,,,14022,18738
,,,,14028,23604
,,,,14034,14046
,,,,14040,36360
,,,,14046,14058
,,,,14052,18764
,,,,14056,16184
,,,,14058,19638
,,,,14060,17860
,,,,14064,22392
,,,,14070,25098
,,,,14076,25236
,,,,14080,22712
,,,,14082,14094
,,,,14084,14140
,,,,14088,21192
,,,,14094,18666
,,,,14100,27564
,,,,14106,14118
,,,,14112,32571
,,,,14118,16458
,,,,14120,17740
,,,,14124,22164
,,,,14130,22842
,,,,14136,24264
,,,,14140,20132
,,,,14142,14154
,,,,14144,17860
,,,,14148,22812
,,,,14154,18294
,,,,14160,30480
,,,,14166,16566
,,,,14168,20392
,,,,14172,18924
,,,,14175,15833
,,,,14178,16062
,,,,14180,15640
,,,,14184,24426
,,,,14190,23826
,,,,14196,26796
,,,,14200,19280
,,,,14202,17478
,,,,14208,24552
,,,,14210,16570
,,,,14212,16028
,,,,14214,15738
,,,,14220,29460
,,,,14224,17520
,,,,14226,14238
,,,,14232,21408
,,,,14238,21330
,,,,14240,19780
,,,,14244,19020
,,,,14248,14732
,,,,14250,23190
,,,,14252,14308
,,,,14256,30756
,,,,14260,17996
,,,,14262,14274
,,,,14268,21012
,,,,14274,19578
,,,,14280,37560
,,,,14286,14298
,,,,14288,15472
,,,,14292,21926
,,,,14298,14310
,,,,14300,22156
,,,,14304,23496
,,,,14308,15218
,,,,14310,24570
,,,,14316,19116
,,,,14320,19160
,,,,14322,22542
,,,,14328,24672
,,,,14334,14346
,,,,14336,18424
,,,,14340,25980
,,,,14344,15176
,,,,14346,16776
,,,,14350,16898
,,,,14352,27312
,,,,14358,14370
